"id","titulo","anio","ingresos_internacionales","presupuesto","idioma_ingles","pais_fuerte","duracion","duracion_cuadrado","categoria_presupuesto","decada"
"tt0376541","Closer",2004,81517270,2.7e+07,1,0,104,10816,"Medio","2000s"
"tt0376994","X-Men: Conflitto finale",2006,226072829,2.1e+08,1,0,104,10816,"Muy Alto","2000s"
"tt0377062","Il volo della fenice",2004,14012317,4.5e+07,1,1,113,12769,"Medio","2000s"
"tt0377091","Mean Creek",2004,198997,5e+05,1,1,90,8100,"Bajo","2000s"
"tt0377092","Mean Girls",2004,44067916,1.7e+07,1,0,97,9409,"Medio","2000s"
"tt0377107","Proof - La prova",2005,6654529,2e+07,1,1,100,10000,"Medio","2000s"
"tt0377109","The Ring 2",2005,87764700,5e+07,1,1,110,12100,"Alto","2000s"
"tt0377471","Be Cool",2005,39716737,5.3e+07,1,1,118,13924,"Alto","2000s"
"tt0377818","Hazzard",2005,30799288,5e+07,1,1,104,10816,"Alto","2000s"
"tt0377981","Gnomeo & Giulietta",2011,9.4e+07,3.6e+07,1,0,84,7056,"Medio","2010s"
"tt0378109","Trappola in fondo al mare",2005,27316462,5e+07,1,1,110,12100,"Alto","2000s"
"tt0378194","Kill Bill - Volume 2",2004,87908613,3e+07,1,1,137,18769,"Medio","2000s"
"tt0378284","Machuca",2004,3161024,1500000,0,0,116,13456,"Bajo","2000s"
"tt0379725","Truman Capote - A sangue freddo",2005,20576875,7e+06,1,0,114,12996,"Bajo","2000s"
"tt0379786","Serenity",2005,14930612,3.9e+07,1,1,119,14161,"Medio","2000s"
"tt0379865","In amore niente regole",2008,9945101,5.8e+07,1,0,114,12996,"Alto","2000s"
"tt0379889","Il mercante di Venezia",2004,17794597,3e+07,1,0,131,17161,"Medio","2000s"
"tt0379976","Savage Grace",2007,997053,4600000,1,0,97,9409,"Bajo","2000s"
"tt0380389","Goal!",2005,23327618,1e+07,1,0,118,13924,"Medio","2000s"
"tt0380510","Amabili resti",2009,49507108,6.5e+07,1,0,135,18225,"Alto","2000s"
"tt0380599","Oliver Twist",2005,40500000,6e+07,1,0,130,16900,"Alto","2000s"
"tt0380623","The Perfect Man",2005,3235470,1e+07,1,1,100,10000,"Medio","2000s"
"tt0381061","Casino Royale",2006,449055659,1.5e+08,1,0,144,20736,"Muy Alto","2000s"
"tt0381681","Prima del tramonto",2004,10115858,2700000,1,0,80,6400,"Bajo","2000s"
"tt0381707","White Chicks",2004,42269113,3.7e+07,1,1,109,11881,"Medio","2000s"
"tt0381849","Quel treno per Yuma",2007,16409304,5.5e+07,1,1,122,14884,"Alto","2000s"
"tt0381971","Curioso come George",2006,11505164,5e+07,1,0,87,7569,"Alto","2000s"
"tt0382077","Nascosto nel buio",2005,76269495,3e+07,1,0,101,10201,"Medio","2000s"
"tt0382625","Il codice da Vinci",2006,542470807,1.25e+08,1,0,149,22201,"Muy Alto","2000s"
"tt0382628","Dark Water",2005,42883727,3e+07,1,1,105,11025,"Medio","2000s"
"tt0382932","Ratatouille",2007,417280431,1.5e+08,1,1,111,12321,"Muy Alto","2000s"
"tt0382992","Stealth - Arma suprema",2005,47151576,1.35e+08,1,1,121,14641,"Muy Alto","2000s"
"tt0383010","I tre marmittoni",2012,10481077,3e+07,1,1,92,8464,"Medio","2010s"
"tt0383028","Synecdoche, New York",2008,1574863,2e+07,1,1,124,15376,"Medio","2000s"
"tt0383060","Zoom",2006,517034,3.5e+07,1,1,93,8649,"Medio","2000s"
"tt0383216","La pantera rosa",2006,81889423,8e+07,1,0,93,8649,"Alto","2000s"
"tt0383222","BloodRayne",2005,1244855,2.5e+07,1,0,95,9025,"Medio","2000s"
"tt0383574","Pirati dei Caraibi - La maledizione del forziere fantasma",2006,642863913,2.25e+08,1,1,151,22801,"Muy Alto","2000s"
"tt0383694","Il segreto di Vera Drake",2004,9492586,1.1e+07,1,0,125,15625,"Medio","2000s"
"tt0384116","G.O.R.A. - Comiche spaziali",2004,12503429.4,5e+06,0,0,127,16129,"Bajo","2000s"
"tt0384286","Nickname: Enigmista",2005,22538734,1e+06,1,1,90,8100,"Bajo","2000s"
"tt0384537","Silent Hill",2006,53622503,5e+07,1,0,125,15625,"Alto","2000s"
"tt0384642","Derby in famiglia",2005,3227709,4.5e+07,1,1,95,9025,"Medio","2000s"
"tt0384680","The Weather Man - L'uomo delle previsioni",2005,6643623,2.2e+07,1,0,102,10404,"Medio","2000s"
"tt0384793","Ammesso",2006,2299757,2.3e+07,1,1,93,8649,"Medio","2000s"
"tt0384806","Amityville Horror",2005,42283000,1.9e+07,1,1,90,8100,"Medio","2000s"
"tt0385267","In Good Company",2004,15508556,2.6e+07,1,1,109,11881,"Medio","2000s"
"tt0385307","Miss F.B.I. - Infiltrata speciale",2005,52915563,4.5e+07,1,1,115,13225,"Medio","2000s"
"tt0385752","La bussola d'oro",2007,302127136,1.8e+08,1,0,113,12769,"Muy Alto","2000s"
"tt0385880","Monster House",2006,68200233,7.5e+07,1,1,91,8281,"Alto","2000s"
"tt0385887","Motherless Brooklyn - I segreti di una cittÃ ",2019,9200000,2.6e+07,1,1,144,20736,"Medio","2010s"
"tt0386064","Brothers of War - Sotto due bandiere",2004,75348191,12800000,0,1,140,19600,"Medio","2000s"
"tt0386117","Nel paese delle creature selvagge",2009,22906629,1e+08,1,0,101,10201,"Muy Alto","2000s"
"tt0386140","The Legend of Zorro",2005,95936042,7.5e+07,1,0,129,16641,"Alto","2000s"
"tt0386588","Hitch - Lui sÃ¬ che capisce le donne",2005,192098655,7e+07,1,1,118,13924,"Alto","2000s"
"tt0386741","Renaissance",2006,1760704,1.8e+07,1,0,105,11025,"Medio","2000s"
"tt0387131","The Constant Gardener - La cospirazione",2005,48886873,2.5e+07,1,0,129,16641,"Medio","2000s"
"tt0387514","Prime",2005,45110341,2.2e+07,1,1,105,11025,"Medio","2000s"
"tt0387564","Saw - L'enigmista",2004,47911300,1200000,1,1,103,10609,"Bajo","2000s"
"tt0387575","Il figlio di Chucky",2004,7745912,1.2e+07,1,0,87,7569,"Medio","2000s"
"tt0387877","Black Dahlia",2006,26787612,5e+07,1,0,121,14641,"Alto","2000s"
"tt0388139","It's All Gone Pete Tong",2004,1514436,2e+06,1,0,90,8100,"Bajo","2000s"
"tt0388182","Alla scoperta di Charlie",2007,777325,1e+07,1,1,93,8649,"Medio","2000s"
"tt0388419","Fuga dal Natale",2004,22812479,6e+07,1,1,99,9801,"Alto","2000s"
"tt0388482","Transporter: Extreme",2005,45987373,3.2e+07,1,0,87,7569,"Medio","2000s"
"tt0388795","I segreti di Brokeback Mountain",2005,95018998,1.4e+07,1,0,134,17956,"Medio","2000s"
"tt0388980","Il piÃ¹ bel gioco della mia vita",2005,93784,2.6e+07,1,0,120,14400,"Medio","2000s"
"tt0389557","Black Book",2006,22370031,2.1e+07,0,0,145,21025,"Medio","2000s"
"tt0389722","30 giorni di buio",2007,35944170,3e+07,1,0,113,12769,"Medio","2000s"
"tt0389790","Bee Movie",2007,166883059,1.5e+08,1,0,91,8281,"Muy Alto","2000s"
"tt0389860","Cambia la tua vita con un click",2006,103329693,82500000,1,1,107,11449,"Alto","2000s"
"tt0389957","Edison City",2005,2499405,2.5e+07,1,0,99,9801,"Medio","2000s"
"tt0390022","Friday Night Lights",2004,694849,3e+07,1,0,118,13924,"Medio","2000s"
"tt0390221","Maria Full of Grace",2004,6065006,3e+06,0,0,101,10201,"Bajo","2000s"
"tt0390384","Primer",2004,120676,7000,1,1,77,5929,"Bajo","2000s"
"tt0391198","The Grudge",2004,76921753,1e+07,1,0,91,8281,"Medio","2000s"
"tt0391304","Sballati d'amore",2005,21041000,3e+07,1,1,107,11449,"Medio","2000s"
"tt0393109","Brick - Dose mortale",2005,1871836,475000,1,1,110,12100,"Bajo","2000s"
"tt0393162","Coach Carter",2005,9404677,3e+07,1,0,136,18496,"Medio","2000s"
"tt0393735","Shaggy Dog - PapÃ  che abbaia... non morde",2006,26010711,5e+07,1,1,98,9604,"Alto","2000s"
"tt0395169","Hotel Rwanda",2004,10351351,17500000,1,0,121,14641,"Medio","2000s"
"tt0395251","The Producers - Una gaia commedia neonazista",2005,18676786,4.5e+07,1,1,134,17956,"Medio","2000s"
"tt0395495","Se proprio lo vuoi, lascialo andare",2006,623529,2.5e+07,1,1,124,15376,"Medio","2000s"
"tt0395584","La casa del diavolo",2005,3856878,7e+06,1,0,107,11449,"Bajo","2000s"
"tt0395699","Missione tata",2005,85550000,5.6e+07,1,0,95,9025,"Alto","2000s"
"tt0395972","North Country - Storia di Josey",2005,6873453,3.5e+07,1,1,126,15876,"Medio","2000s"
"tt0396171","Profumo - Storia di un assassino",2006,132816631,6e+07,1,0,147,21609,"Alto","2000s"
"tt0396269","2 single a nozze",2005,79211724,4e+07,1,1,119,14161,"Medio","2000s"
"tt0396555","I Robinson - Una famiglia spaziale",2007,71510863,1.5e+08,1,1,95,9025,"Muy Alto","2000s"
"tt0396592","Il mio grasso grosso amico Albert",2004,435000,2.6e+07,1,1,93,8649,"Medio","2000s"
"tt0396752","Nanny McPhee - Tata Matilda",2005,76132697,2.5e+07,1,0,97,9409,"Medio","2000s"
"tt0397044","Blood and Chocolate - La caccia al licantropo Ã¨ aperta",2007,2813876,1.5e+07,1,0,98,9604,"Medio","2000s"
"tt0397065","La maschera di cera",2005,36701321,4e+07,1,0,113,12769,"Medio","2000s"
"tt0397078","Baciati dalla sfortuna",2006,20833255,2.8e+07,1,1,108,11664,"Medio","2000s"
"tt0397101","The Skeleton Key",2005,46076196,4.3e+07,1,0,104,10816,"Medio","2000s"
"tt0397313","8 amici da salvare",2006,38843429,4e+07,1,1,120,14400,"Medio","2000s"
"tt0397535","Memorie di una geisha",2005,104752454,8.5e+07,1,0,145,21025,"Alto","2000s"
"tt0397619","La samaritana",2004,196896.6,1e+06,0,1,97,9409,"Bajo","2000s"
"tt0397892","Bolt - Un eroe a quattro zampe",2008,195926415,1.5e+08,1,1,96,9216,"Muy Alto","2000s"
"tt0398017","Derailed - Attrazione letale",2005,21455000,2.2e+07,1,0,108,11664,"Medio","2000s"
"tt0398027","Down in the Valley",2005,286077,8e+06,1,1,108,11664,"Bajo","2000s"
"tt0398165","L'altra sporca ultima meta",2005,33347096,8.2e+07,1,1,113,12769,"Alto","2000s"
"tt0398286","Rapunzel: L'intreccio della torre",2010,391639796,2.6e+08,1,1,100,10000,"Muy Alto","2010s"
"tt0398375","Vizi di famiglia",2005,45933300,7e+07,1,0,97,9409,"Alto","2000s"
"tt0398712","Assault on Precinct 13",2005,15253575,3e+07,1,0,109,11881,"Medio","2000s"
"tt0398808","Un ponte per Terabithia",2007,55314621,1.7e+07,1,1,96,9216,"Medio","2000s"
"tt0398913","DOA: Dead or Alive",2006,7082359,2.1e+07,1,0,87,7569,"Medio","2000s"
"tt0399095","Trade",2007,1250770,1.2e+07,1,0,120,14400,"Medio","2000s"
"tt0399146","A History of Violence",2005,29880432,3.2e+07,1,0,96,9216,"Medio","2000s"
"tt0399201","The Island",2005,127130251,1.26e+08,1,1,136,18496,"Muy Alto","2000s"
"tt0399295","Lord of War",2005,48467436,5e+07,1,0,122,14884,"Alto","2000s"
"tt0399327","The Man - La talpa",2005,5154425,3.3e+07,1,0,83,6889,"Medio","2000s"
"tt0399854","La visionetele 2",2003,8372685.6,3e+06,0,0,111,12321,"Bajo","2000s"
"tt0400426","Far Cry",2008,470100.6,3e+07,1,0,95,9025,"Medio","2000s"
"tt0400497","Herbie - Il super maggiolino",2005,78123000,5e+07,1,1,101,10201,"Alto","2000s"
"tt0400525","The Ice Harvest",2005,1140186,1.6e+07,1,1,92,8464,"Medio","2000s"
"tt0400717","Boog & Elliot a caccia di amici",2006,115706430,8.5e+07,1,1,86,7396,"Alto","2000s"
"tt0401445","Un'ottima annata - A Good Year",2006,34810623,3.5e+07,1,0,117,13689,"Medio","2000s"
"tt0401711","Paris, je t'aime",2006,12572449,1.3e+07,0,0,120,14400,"Medio","2000s"
"tt0401729","John Carter",2012,211061000,2.5e+08,1,1,132,17424,"Muy Alto","2010s"
"tt0401792","Sin City",2005,84630000,4e+07,1,1,124,15376,"Medio","2000s"
"tt0401855","Underworld: Evolution",2006,49157638,5e+07,1,0,106,11236,"Alto","2000s"
"tt0402022","Ãon Flux",2005,27447336,6.2e+07,1,0,93,8649,"Alto","2000s"
"tt0402399","The New World - Il nuovo mondo",2005,36622682,3e+07,1,0,135,18225,"Medio","2000s"
"tt0402850","The Big White",2005,325104,1.4e+07,1,0,100,10000,"Medio","2000s"
"tt0402901","Il nascondiglio del diavolo - The cave",2005,18288466,3e+07,1,0,97,9409,"Medio","2000s"
"tt0402910","Caos",2005,4200148.8,12500000,1,1,106,11236,"Medio","2000s"
"tt0403358","I guardiani della notte",2004,48834091,4200000,0,0,114,12996,"Bajo","2000s"
"tt0403508","4 amiche e un paio di jeans",2005,2960817,2.5e+07,1,1,119,14161,"Medio","2000s"
"tt0403702","Youth in Revolt",2009,4369807,1.8e+07,1,1,90,8100,"Medio","2000s"
"tt0404030","Ogni cosa Ã¨ illuminata",2005,1889637,7e+06,1,1,106,11236,"Bajo","2000s"
"tt0404032","The Exorcism of Emily Rose",2005,70094350,1.9e+07,1,1,119,14161,"Medio","2000s"
"tt0404203","Little Children",2006,9358639,2.6e+07,1,1,137,18769,"Medio","2000s"
"tt0404390","Running",2006,2524892,1.5e+07,1,0,122,14884,"Medio","2000s"
"tt0405094","Le vite degli altri",2006,66070830,2e+06,0,0,137,18769,"Bajo","2000s"
"tt0405159","Million Dollar Baby",2004,116271443,3e+07,1,1,132,17424,"Medio","2000s"
"tt0405296","A Scanner Darkly - Un oscuro scrutare",2006,2158302,8700000,1,1,100,10000,"Bajo","2000s"
"tt0405325","Sky High - Scuola di superpoteri",2005,22423000,3.5e+07,1,1,100,10000,"Medio","2000s"
"tt0405336","Southland Tales - CosÃ¬ finisce il mondo",2006,99363,1.7e+07,1,0,145,21025,"Medio","2000s"
"tt0405422","40 anni vergine",2005,67929408,2.6e+07,1,1,116,13456,"Medio","2000s"
"tt0405469","Uno zoo in fuga",2006,64954469,8e+07,1,0,95,9025,"Alto","2000s"
"tt0405676","Tutti gli uomini del re",2006,2230165,5.5e+07,1,0,128,16384,"Alto","2000s"
"tt0405821","Kyashan - La rinascita",2004,7581993.6,6e+06,0,1,142,20164,"Bajo","2000s"
"tt0406375","Zathura - Un'avventura spaziale",2005,35820235,6.5e+07,1,1,101,10201,"Alto","2000s"
"tt0406650","Kidnapped - Il rapimento",2005,298804,6800000,1,0,108,11664,"Bajo","2000s"
"tt0406759","The Eye",2008,26591623,1.2e+07,1,0,98,9604,"Medio","2000s"
"tt0406816","The Guardian",2006,39961808,7e+07,1,1,139,19321,"Alto","2000s"
"tt0407265","Transamerica",2005,6136441,1e+06,1,1,103,10609,"Bajo","2000s"
"tt0407304","La guerra dei mondi",2005,369592765,1.32e+08,1,1,116,13456,"Muy Alto","2000s"
"tt0407887","The Departed - Il bene e il male",2006,159080719,9e+07,1,1,151,22801,"Alto","2000s"
"tt0408236","Sweeney Todd - Il diabolico barbiere di Fleet Street",2007,100485554,5e+07,1,0,116,13456,"Alto","2000s"
"tt0408306","Munich",2005,83578444,7e+07,1,0,164,26896,"Alto","2000s"
"tt0408345","Firewall - Accesso negato",2006,3.4e+07,5e+07,1,1,105,11025,"Alto","2000s"
"tt0408524","Bad News Bears - Che botte se incontri gli orsi!",2005,1384498,3.5e+07,1,1,113,12769,"Medio","2000s"
"tt0408790","Flightplan - Mistero in volo",2005,133680000,5.5e+07,1,1,98,9604,"Alto","2000s"
"tt0408839","Lo spaccacuori",2007,91665926,6e+07,1,1,116,13456,"Alto","2000s"
"tt0408985","L'ultima vacanza",2006,5046963,4.5e+07,1,1,112,12544,"Medio","2000s"
"tt0409182","Poseidon",2006,1.21e+08,1.6e+08,1,1,98,9604,"Muy Alto","2000s"
"tt0409184","Bambole Russe",2005,23401206,12500000,0,0,125,15625,"Medio","2000s"
"tt0409345","Surveillance",2008,1110973,3500000,1,0,97,9409,"Bajo","2000s"
"tt0409459","Watchmen",2009,77873014,1.3e+08,1,1,162,26244,"Muy Alto","2000s"
"tt0409847","Cowboys & Aliens",2011,74581774,1.63e+08,1,0,119,14161,"Muy Alto","2010s"
"tt0409904","I guardiani del giorno",2006,42467635,4200000,0,0,132,17424,"Bajo","2000s"
"tt0410097","Hustle & Flow - Il colore della musica",2005,1360918,2800000,1,1,116,13456,"Bajo","2000s"
"tt0410297","La casa sul lago del tempo",2006,62500000,4e+07,1,1,99,9801,"Medio","2000s"
"tt0410377","Alla ricerca dell'isola di Nim",2008,52097803,3.7e+07,1,1,96,9216,"Medio","2000s"
"tt0410764","Tideland - Il mondo capovolto",2005,500158,19300000,1,0,120,14400,"Medio","2000s"
"tt0411061","88 minuti",2007,15379918,3e+07,1,0,108,11664,"Medio","2000s"
"tt0411477","Hellboy: The Golden Army",2008,92332740,8.5e+07,1,0,120,14400,"Alto","2000s"
"tt0411951","Tekken",2010,1018324.2,3e+07,1,0,87,7569,"Medio","2010s"
"tt0412019","Broken Flowers",2005,33585001,1e+07,1,0,106,11236,"Medio","2000s"
"tt0412080","Indian - La grande sfida",2005,13169566,2.5e+07,1,0,127,16129,"Medio","2000s"
"tt0412536","Ritorno a Brideshead",2008,7018930,2e+07,1,0,134,17956,"Medio","2000s"
"tt0413015","Lady Henderson presenta",2005,16840051,2e+07,1,0,103,10609,"Medio","2000s"
"tt0413099","Un'impresa da Dio",2007,73978426,1.75e+08,1,1,96,9216,"Muy Alto","2000s"
"tt0413267","Shrek Terzo",2007,490647436,1.6e+08,1,1,93,8649,"Muy Alto","2000s"
"tt0413300","Spider-Man 3",2007,558453070,2.58e+08,1,1,139,19321,"Muy Alto","2000s"
"tt0413895","La tela di Carlotta",2006,65978114,8.5e+07,1,0,97,9409,"Alto","2000s"
"tt0414055","Elizabeth: The Golden Age",2007,59399249,5.5e+07,1,0,114,12996,"Alto","2000s"
"tt0414387","Orgoglio e pregiudizio",2005,83211467,2.8e+07,1,0,129,16641,"Medio","2000s"
"tt0414853","Barnyard - Il cortile",2006,44117277,5.1e+07,1,0,90,8100,"Alto","2000s"
"tt0414982","Final Destination 3",2006,64792221,2.5e+07,1,1,93,8649,"Medio","2000s"
"tt0414993","L'albero della vita - The Fountain",2006,6324333,3.5e+07,1,0,97,9409,"Medio","2000s"
"tt0415306","Ricky Bobby - La storia di un uomo che sapeva contare fino a uno",2006,15148718,72500000,1,1,108,11664,"Alto","2000s"
"tt0415965","Martian Child - Un bambino da amare",2007,1910732,2.7e+07,1,1,106,11236,"Medio","2000s"
"tt0415978","Me and You and Everyone We Know",2005,4127704,2e+06,1,0,91,8281,"Bajo","2000s"
"tt0416044","Mongol",2007,20821749,1.8e+07,0,0,126,15876,"Medio","2000s"
"tt0416185","La rivincita del campione",2007,71038,1.3e+07,1,1,112,12544,"Medio","2000s"
"tt0416212","La vita segreta delle api",2008,2182275,1.1e+07,1,1,114,12996,"Medio","2000s"
"tt0416236","Spiderwick - Le cronache",2008,92975274,9e+07,1,1,96,9216,"Alto","2000s"
"tt0416315","Wolf Creek",2005,14574468,1e+06,1,1,99,9801,"Bajo","2000s"
"tt0416320","Match Point",2005,62487127,1.5e+07,1,0,124,15376,"Medio","2000s"
"tt0416449","300",2006,245453242,6.5e+07,1,0,117,13689,"Alto","2000s"
"tt0416508","Becoming Jane",2007,18736866,16500000,1,0,120,14400,"Medio","2000s"
"tt0417001","Partnerperfetto.com",2005,14336657,3e+07,1,1,98,9604,"Medio","2000s"
"tt0417056","Pledge This!",2006,1050894,8300000,1,0,91,8281,"Bajo","2000s"
"tt0417148","Snakes on a Plane",2006,28001200,3.3e+07,1,0,105,11025,"Medio","2000s"
"tt0417217","Rischio a due",2005,7535130,3.5e+07,1,1,122,14884,"Medio","2000s"
"tt0417397","9 rota",2005,15687699,9500000,0,0,139,19321,"Bajo","2000s"
"tt0417433","Annapolis",2006,369000,2.6e+07,1,1,108,11664,"Medio","2000s"
"tt0417658","Factotum",2005,1899866,1e+06,1,0,94,8836,"Bajo","2000s"
"tt0417741","Harry Potter e il principe mezzosangue",2009,632102935,2.5e+08,1,0,153,23409,"Muy Alto","2000s"
"tt0418279","Transformers",2007,390463587,1.5e+08,1,1,144,20736,"Muy Alto","2000s"
"tt0418647","Dreamer - La strada per la vittoria",2005,5990639,3.2e+07,1,1,106,11236,"Medio","2000s"
"tt0418689","Flags of Our Fathers",2006,32297873,9e+07,1,1,135,18225,"Alto","2000s"
"tt0418763","Jarhead",2005,34417932,7.2e+07,1,0,125,15625,"Alto","2000s"
"tt0418773","Junebug",2005,720537,1e+06,1,1,106,11236,"Bajo","2000s"
"tt0418819","La terra dei morti viventi",2005,26374051,1.5e+07,1,0,93,8649,"Medio","2000s"
"tt0419198","La tigre e la neve",2005,25449856,3.5e+07,0,1,114,12996,"Medio","2000s"
"tt0419294","Le tre sepolture",2005,7017678,1.5e+07,1,0,121,14641,"Medio","2000s"
"tt0419706","Doom",2005,29859782,6e+07,1,0,105,11025,"Alto","2000s"
"tt0419749","Prova a incastrarmi",2006,1462994,1.3e+07,1,0,125,15625,"Medio","2000s"
"tt0419843","Il bacio che aspettavo",2007,6509113,1e+07,1,1,97,9409,"Medio","2000s"
"tt0419887","Il cacciatore di aquiloni",2007,59210951,2e+07,0,0,128,16384,"Medio","2000s"
"tt0419946","Presa mortale",2006,3320824,2e+07,1,1,92,8464,"Medio","2000s"
"tt0419984","Mr. Woodcock",2007,7883714,2.2e+07,1,1,87,7569,"Medio","2000s"
"tt0420087","Radio America",2006,5643645,1e+07,1,1,105,11025,"Medio","2000s"
"tt0420223","Vero come la finzione",2006,12992272,3e+07,1,1,113,12769,"Medio","2000s"
"tt0420238","La avventure del topino Despereaux",2008,36080135,6e+07,1,0,93,8649,"Alto","2000s"
"tt0420294","Non aprite quella porta: L'inizio",2006,12246643,1.6e+07,1,1,91,8281,"Medio","2000s"
"tt0420332","Veer-Zaara",2004,3948689,7e+06,0,1,192,36864,"Bajo","2000s"
"tt0420609","Infamous - Una pessima reputazione",2006,1538469,1.3e+07,1,1,110,12100,"Medio","2000s"
"tt0421054","Domino",2005,12815426,5e+07,1,0,127,16129,"Alto","2000s"
"tt0421073","La notte non aspetta",2008,40057696,2e+07,1,1,109,11881,"Medio","2000s"
"tt0421206","La gang di Gridiron",2006,3048028,3e+07,1,1,125,15625,"Medio","2000s"
"tt0421238","La proposta",2005,3145259,2e+06,1,0,104,10816,"Bajo","2000s"
"tt0421239","Red Eye",2005,38366398,2.6e+07,1,1,85,7225,"Medio","2000s"
"tt0421715","Il curioso caso di Benjamin Button",2008,208293460,1.5e+08,1,1,166,27556,"Muy Alto","2000s"
"tt0421729","FBI: Operazione tata",2006,71356989,4e+07,1,1,99,9801,"Medio","2000s"
"tt0421994","Imagine Me & You",2005,1963062,7900000,1,0,90,8100,"Bajo","2000s"
"tt0422093","Amori e Sparatorie",2005,19104,5500000,1,1,116,13456,"Bajo","2000s"
"tt0422295","Fur - Un ritratto immaginario di Diane Arbus",2006,2089515,16800000,1,1,122,14884,"Medio","2000s"
"tt0422401","Hatchet",2006,33269,1500000,1,1,93,8649,"Bajo","2000s"
"tt0422720","Marie Antoinette",2006,44954718,4e+07,1,0,123,15129,"Medio","2000s"
"tt0422774","Finalmente a casa",2007,8725535,2.8e+07,1,0,92,8464,"Medio","2000s"
"tt0423169","Sherrybaby",2006,423630,2e+06,1,1,96,9216,"Bajo","2000s"
"tt0423294","Surf's Up - I re delle onde",2007,93138019,1e+08,1,1,85,7225,"Muy Alto","2000s"
"tt0423866","Ferro 3 - La casa vuota",2004,3162043,1e+06,0,0,88,7744,"Bajo","2000s"
"tt0423977","Charlie Bartlett",2007,1303287,1.2e+07,1,0,97,9409,"Medio","2000s"
"tt0424095","GiÃ¹ per il tubo",2006,113615882,1.49e+08,1,0,85,7225,"Muy Alto","2000s"
"tt0424136","Hard Candy",2005,5997569,950000,1,1,104,10816,"Bajo","2000s"
"tt0424205","Joyeux NoÃ«l - Una veritÃ  dimenticata dalla storia",2005,16654794,2.2e+07,0,0,116,13456,"Medio","2000s"
"tt0424345","Clerks II",2006,2838106,5e+06,1,1,97,9409,"Bajo","2000s"
"tt0424774","Le avventure di Sharkboy e Lavagirl in 3D",2005,32814971,5e+07,1,1,93,8649,"Alto","2000s"
"tt0424908","Io e Beethoven",2006,5807717,1.1e+07,1,0,104,10816,"Medio","2000s"
"tt0424993","Impiegato del mese",2006,9950559,1.2e+07,1,1,103,10609,"Medio","2000s"
"tt0425061","Agente Smart - Casino totale",2008,100366245,8e+07,1,1,110,12100,"Alto","2000s"
"tt0425123","Se solo fosse vero",2005,54536301,5.8e+07,1,1,95,9025,"Alto","2000s"
"tt0425210","Slevin - Patto criminale",2006,33813415,2.7e+07,1,0,110,12100,"Medio","2000s"
"tt0425413","Run Fatboy Run",2007,27475659,1e+07,1,0,100,10000,"Medio","2000s"
